0.140,57.730,57.690,0.080,218348.000,58.030,56.990
0.640,37.600,37.380,0.240,862549.000,37.740,37.030
0.360,86.140,85.560,0.310,157067.000,86.140,85.140
-1.470,22.740,23.080,-0.340,30971.000,23.440,22.740
-0.520,95.340,96.090,-0.500,2506644.000,96.380,95.110
-0.940,7.340,7.380,-0.070,5124986.000,7.380,7.165
-2.230,0.841,0.850,-0.019,183382.000,0.870,0.791
-0.320,74.160,74.240,-0.240,2886687.000,74.670,73.960
1.710,1.780,1.760,0.030,168172.000,1.790,1.760
-0.110,8.750,8.730,-0.010,101476.000,8.790,8.630
-1.330,6.690,6.780,-0.090,199506.000,6.990,6.640
-1.840,31.490,31.910,-0.590,450985.000,31.950,31.310
-1.550,93.010,94.370,-1.460,489739.000,94.490,92.870
-0.840,18.950,19.100,-0.160,69048.000,19.100,18.860
0.290,24.490,24.410,0.070,581986.000,24.640,24.330
-1.130,13.170,13.340,-0.150,126451.000,13.340,13.100
-0.070,40.350,40.420,-0.030,36657.000,40.490,39.110
-0.710,9.840,9.910,-0.070,97891.000,9.980,9.710
1.610,14.550,14.310,0.230,1360.000,14.590,14.310
9.130,13.620,12.510,1.140,169224.000,13.850,12.510
-0.150,40.260,40.270,-0.060,24011330.000,40.500,39.840
0.250,103.610,103.250,0.260,461013.000,104.450,102.350
-1.140,8.690,8.750,-0.100,29313.000,8.750,8.630
-0.120,33.290,33.380,-0.040,240270.000,33.450,33.100
-0.260,7.640,7.670,-0.020,248259.000,7.720,7.550
-1.310,44.400,44.740,-0.590,585542.000,44.860,44.130
0.110,46.040,45.990,0.050,2381481.000,46.260,45.830
-3.390,1.140,1.180,-0.040,826430.000,1.180,1.110
-2.120,49.950,51.500,-1.080,105922.000,52.700,49.850
0.450,50.520,50.170,0.225,920751.000,50.780,49.835
-0.360,41.600,41.840,-0.150,94652.000,41.920,41.420
-3.280,1.180,1.220,-0.040,116904.000,1.250,1.170
-0.930,9.620,9.700,-0.090,170930.000,9.730,9.440
-1.330,37.140,37.560,-0.500,168050.000,37.560,36.930
0.420,11.970,11.910,0.050,13596.000,12.000,11.880
1.060,16.260,16.090,0.170,1087114.000,16.330,16.000
-0.360,16.420,16.090,-0.060,31540033.000,16.460,16.020
0.650,7.700,7.670,0.050,683952.000,7.730,7.605
1.000,17.120,17.010,0.170,425964.000,17.500,16.700
1.170,314.140,310.710,3.620,679199.000,315.710,309.020
0.740,5.470,5.440,0.040,852686.000,5.530,5.410
0.130,50.220,50.120,0.065,2084588.000,50.310,49.350
0.820,7.390,7.350,0.060,115277.000,7.530,7.280
-1.220,2.430,2.450,-0.030,236851.000,2.450,2.400
0.370,26.930,26.820,0.100,229737.000,27.270,26.610
0.460,74.470,74.200,0.340,917600.000,74.610,73.300
-0.830,19.080,19.200,-0.160,29128.000,19.270,18.820
1.420,32.750,32.310,0.460,436564.000,32.950,32.260
0.370,68.030,67.950,0.250,141146.000,68.350,67.660
1.030,24.500,24.350,0.250,8786.000,24.580,23.040
0.170,30.330,30.040,0.050,24994759.000,30.360,29.820
0.790,25.550,25.420,0.200,848746.000,25.580,25.200
0.170,23.930,23.940,0.040,7359375.000,24.050,23.890
0.760,61.120,60.750,0.460,486964.000,61.410,60.410
1.440,0.710,0.700,0.010,122832.000,0.720,0.700
-0.220,40.650,40.780,-0.090,7618442.000,40.970,40.540
-1.040,16.190,16.350,-0.170,1446820.000,16.350,16.120
0.150,185.180,184.640,0.280,4489770.000,185.630,184.260
-1.600,14.770,15.040,-0.240,20882.000,15.040,14.600
3.440,38.470,37.190,1.280,203922.000,38.620,37.190
-0.220,9.160,9.200,-0.020,570635.000,9.230,9.120
-0.280,46.880,47.030,-0.130,132720.000,47.070,46.045
-0.640,38.700,39.170,-0.250,67169.000,39.170,38.580
-1.590,80.510,81.500,-1.300,623291.000,81.500,80.110
0.160,18.460,18.450,0.030,112851.000,18.580,18.050
0.000,32.380,32.350,0.000,96456.000,32.500,32.060
0.110,64.190,64.210,0.070,56680.000,64.420,63.670
0.260,42.700,42.480,0.110,67788.000,42.880,42.310
0.550,69.720,69.550,0.380,6181256.000,69.820,69.480
-0.370,48.800,48.980,-0.180,10026.000,49.000,47.750
-1.090,16.390,16.580,-0.180,175507.000,16.580,16.245
0.470,57.200,57.200,0.270,12160693.000,57.620,56.360
-1.820,17.280,17.630,-0.320,150370.000,17.640,17.150
-1.030,3.830,3.890,-0.040,47806.000,3.890,3.700
1.890,9.680,9.490,0.180,208705.000,9.690,9.451
-0.240,20.400,20.450,-0.050,184912.000,20.505,20.350
-0.370,26.910,27.000,-0.100,12302275.000,27.130,26.850
-1.130,15.730,15.910,-0.180,47189.000,16.110,15.690
-4.320,66.890,68.970,-3.020,2161786.000,69.560,66.410
-0.960,17.610,17.780,-0.170,62067.000,17.780,17.380
-1.040,22.870,22.990,-0.240,395450.000,23.110,22.710
-0.100,40.000,39.590,-0.040,437513.000,40.320,39.590
0.090,44.260,44.140,0.040,337359.000,44.470,43.980
-0.830,19.140,19.320,-0.160,172644.000,19.460,19.070
-0.220,82.910,82.910,-0.180,1125872.000,83.600,82.740
-0.340,26.460,26.560,-0.090,102932.000,26.740,26.450
0.350,17.370,17.270,0.060,444081.000,17.460,17.200
-8.540,1.500,1.670,-0.140,4004575.000,1.720,1.470
1.420,47.060,46.330,0.660,2824258.000,47.160,45.950
-0.770,47.900,48.180,-0.370,796226.000,48.300,47.810
0.990,23.940,23.650,0.235,3652890.000,23.940,23.535
0.220,4.500,4.500,0.010,406648.000,4.560,4.420
-0.370,16.090,16.180,-0.060,116750.000,16.220,15.910
-0.550,41.820,42.010,-0.230,83708.000,42.080,41.736
0.580,22.520,22.390,0.130,210049.000,22.700,22.130
0.180,81.670,81.670,0.150,925950.000,81.830,81.150
-0.140,36.030,36.080,-0.050,199905.000,36.320,35.410
-1.920,11.230,11.440,-0.220,6818.000,11.960,11.180
-1.500,24.290,24.730,-0.370,34749.000,24.730,24.060
0.470,2.130,2.120,0.010,181203.000,2.150,2.120
-0.040,27.910,27.750,-0.010,12572923.000,28.000,27.120
1.860,8.740,8.600,0.160,307844.000,8.795,8.580
-2.780,2.450,2.540,-0.070,11438308.000,2.560,2.440
-1.030,20.140,20.290,-0.210,35011.000,20.470,20.110
-1.030,1.930,1.950,-0.020,4381.000,1.950,1.910
0.650,6.160,6.120,0.040,30401.000,6.170,6.050
1.520,13.360,13.160,0.200,221617.000,13.460,13.050
